Date,State,Rolling Avg Cases,Rolling Avg Deaths
2021-01-23,Puerto Rico,121966.5,1724.125
2021-01-24,Puerto Rico,122529.625,1732.875
2021-01-25,Puerto Rico,123056.5,1742.25
2021-01-26,Puerto Rico,123572.75,1752.25
2021-01-27,Puerto Rico,124056.625,1763.625
2021-01-28,Puerto Rico,124560.125,1774.125
2021-01-29,Puerto Rico,125090.125,1784.125
2021-01-30,Puerto Rico,125605.625,1791.875
2021-01-31,Puerto Rico,126049.5,1799.125
2021-02-01,Puerto Rico,126450.75,1807.0
2021-02-02,Puerto Rico,126817.0,1815.5
2021-02-03,Puerto Rico,127141.125,1824.25
2021-02-04,Puerto Rico,127483.625,1832.625
2021-02-05,Puerto Rico,127799.0,1840.875
2021-02-06,Puerto Rico,128097.375,1848.375
2021-02-07,Puerto Rico,128401.5,1855.875
2021-02-08,Puerto Rico,128718.625,1863.25
2021-02-09,Puerto Rico,128989.125,1870.375
2021-02-10,Puerto Rico,129235.125,1876.75
2021-02-11,Puerto Rico,129481.875,1882.875
2021-02-12,Puerto Rico,129724.375,1888.625
2021-02-13,Puerto Rico,130005.5,1894.625
2021-02-14,Puerto Rico,130287.25,1900.5
2021-02-15,Puerto Rico,130537.0,1905.125
2021-02-16,Puerto Rico,130806.5,1909.625
2021-02-17,Puerto Rico,131059.75,1914.25
2021-02-18,Puerto Rico,131311.25,1919.625
2021-02-19,Puerto Rico,131559.75,1925.25
2021-02-20,Puerto Rico,131798.625,1931.5
2021-02-21,Puerto Rico,132020.0,1939.5
2021-02-22,Puerto Rico,132226.0,1947.5
2021-02-23,Puerto Rico,132430.875,1955.75
2021-02-24,Puerto Rico,132581.125,1966.125
2021-02-25,Puerto Rico,132730.0,1976.875
2021-02-26,Puerto Rico,132899.25,1987.25
2021-02-27,Puerto Rico,133076.75,1997.875
2021-02-28,Puerto Rico,133259.5,2007.75
2021-03-01,Puerto Rico,133447.0,2015.0
2021-03-02,Puerto Rico,133631.75,2022.125
2021-03-03,Puerto Rico,133792.875,2029.875
2021-03-04,Puerto Rico,133961.375,2035.625
2021-03-05,Puerto Rico,134142.25,2040.625
2021-03-06,Puerto Rico,134325.625,2045.125
2021-03-07,Puerto Rico,134524.125,2048.5
2021-03-08,Puerto Rico,134714.125,2052.125
2021-03-09,Puerto Rico,134883.25,2055.75
2021-03-10,Puerto Rico,135033.5,2059.125
2021-03-11,Puerto Rico,135194.25,2062.0
2021-03-12,Puerto Rico,135386.75,2064.5
2021-03-13,Puerto Rico,135574.375,2067.125
2021-03-14,Puerto Rico,135758.75,2069.375
2021-03-15,Puerto Rico,135929.125,2072.0
2021-03-16,Puerto Rico,136103.375,2074.0
2021-03-17,Puerto Rico,136271.0,2076.125
2021-03-18,Puerto Rico,136447.25,2078.375
2021-03-19,Puerto Rico,136650.75,2080.625
2021-03-20,Puerto Rico,136836.75,2083.0
2021-03-21,Puerto Rico,137043.5,2085.375
2021-03-22,Puerto Rico,137257.75,2087.75
2021-03-23,Puerto Rico,137476.25,2090.0
2021-03-24,Puerto Rico,137685.875,2092.375
2021-03-25,Puerto Rico,137896.875,2094.875
2021-03-26,Puerto Rico,138131.75,2097.5
2021-03-27,Puerto Rico,138375.0,2100.0
2021-03-28,Puerto Rico,138624.75,2102.5
2021-03-29,Puerto Rico,138908.125,2104.5
2021-03-30,Puerto Rico,139210.5,2106.5
2021-03-31,Puerto Rico,139505.75,2108.375
2021-04-01,Puerto Rico,139828.5,2110.625
2021-04-02,Puerto Rico,140205.25,2112.875
2021-04-03,Puerto Rico,140648.5,2115.375
2021-04-04,Puerto Rico,141121.25,2117.5
2021-04-05,Puerto Rico,141613.75,2119.875
2021-04-06,Puerto Rico,142055.5,2122.875
2021-04-07,Puerto Rico,142467.75,2126.25
2021-04-08,Puerto Rico,142914.5,2129.75
2021-04-09,Puerto Rico,143450.75,2133.25
2021-04-10,Puerto Rico,144103.25,2137.125
2021-04-11,Puerto Rico,144781.375,2140.625
2021-04-12,Puerto Rico,145517.875,2144.25
2021-04-13,Puerto Rico,146336.0,2148.125
2021-04-14,Puerto Rico,147254.0,2152.875
2021-04-15,Puerto Rico,148204.375,2158.25
2021-04-16,Puerto Rico,149236.5,2163.75
2021-04-17,Puerto Rico,150337.875,2169.75
2021-04-18,Puerto Rico,151400.5,2175.75
2021-04-19,Puerto Rico,152507.0,2182.375
2021-04-20,Puerto Rico,153612.125,2189.625
2021-04-21,Puerto Rico,154651.75,2197.375
2021-04-22,Puerto Rico,155632.5,2205.375
2021-04-23,Puerto Rico,156701.0,2213.375
2021-04-24,Puerto Rico,157765.25,2223.125
2021-04-25,Puerto Rico,158751.25,2231.875
2021-04-26,Puerto Rico,159689.0,2240.0
2021-04-27,Puerto Rico,160562.5,2249.0
2021-04-28,Puerto Rico,161340.125,2258.0
2021-04-29,Puerto Rico,162087.125,2267.0
2021-04-30,Puerto Rico,162865.25,2275.125
2021-05-01,Puerto Rico,163561.75,2283.125
2021-05-02,Puerto Rico,164202.75,2289.375
2021-05-03,Puerto Rico,164776.25,2295.75
2021-05-04,Puerto Rico,165314.25,2303.0
2021-05-05,Puerto Rico,165772.75,2310.25
2021-05-06,Puerto Rico,166208.375,2318.125
2021-05-07,Puerto Rico,166670.5,2325.5
2021-05-08,Puerto Rico,167101.875,2333.5
2021-05-09,Puerto Rico,167516.25,2341.25
2021-05-10,Puerto Rico,167886.875,2348.875
2021-05-11,Puerto Rico,168221.75,2357.5
2021-05-12,Puerto Rico,168504.5,2366.5
2021-05-13,Puerto Rico,168775.25,2375.875
2021-05-14,Puerto Rico,169069.375,2385.0
2021-05-15,Puerto Rico,169326.625,2394.5
2021-05-16,Puerto Rico,169547.5,2403.0
2021-05-17,Puerto Rico,169759.0,2411.25
2021-05-18,Puerto Rico,169948.625,2420.125
2021-05-19,Puerto Rico,170118.625,2428.625
2021-05-20,Puerto Rico,170290.875,2436.875
2021-05-21,Puerto Rico,170474.75,2443.625
2021-05-22,Puerto Rico,170651.125,2449.875
2021-05-23,Puerto Rico,170818.25,2455.0
2021-05-24,Puerto Rico,170986.375,2459.875
2021-05-25,Puerto Rico,171126.375,2465.125
2021-05-26,Puerto Rico,171255.625,2469.875
2021-05-27,Puerto Rico,171397.0,2474.5
2021-05-28,Puerto Rico,171548.0,2478.75
2021-05-29,Puerto Rico,171690.875,2482.875
2021-05-30,Puerto Rico,171812.0,2486.625
2021-05-31,Puerto Rico,171927.875,2490.375
2021-06-01,Puerto Rico,172022.5,2494.25
2021-06-02,Puerto Rico,172108.5,2497.875
2021-06-03,Puerto Rico,172196.625,2501.5
2021-06-04,Puerto Rico,172278.625,2504.75
2021-06-05,Puerto Rico,172352.875,2507.375
2021-06-06,Puerto Rico,172417.75,2509.75
2021-06-07,Puerto Rico,172478.875,2512.0
2021-06-08,Puerto Rico,172534.125,2514.5
2021-06-09,Puerto Rico,172582.25,2516.875
2021-06-10,Puerto Rico,172634.625,2518.875
2021-06-11,Puerto Rico,172691.5,2521.0
2021-06-12,Puerto Rico,172747.75,2522.875
2021-06-13,Puerto Rico,172799.625,2524.625
2021-06-14,Puerto Rico,172852.0,2526.125
2021-06-15,Puerto Rico,172899.625,2528.25
2021-06-16,Puerto Rico,172940.625,2530.25
2021-06-17,Puerto Rico,172984.625,2532.125
2021-06-18,Puerto Rico,173033.625,2533.875
2021-06-19,Puerto Rico,173085.5,2535.125
2021-06-20,Puerto Rico,173134.25,2536.375
2021-06-21,Puerto Rico,173182.875,2537.625
2021-06-22,Puerto Rico,173227.75,2539.25
2021-06-23,Puerto Rico,173269.25,2540.125
2021-06-24,Puerto Rico,173312.0,2540.875
2021-06-25,Puerto Rico,173359.125,2541.625
2021-06-26,Puerto Rico,173400.0,2542.5
2021-06-27,Puerto Rico,173435.875,2543.375
2021-06-28,Puerto Rico,173472.875,2544.25
2021-06-29,Puerto Rico,173506.375,2545.125
2021-06-30,Puerto Rico,173536.875,2545.875
2021-07-01,Puerto Rico,173571.5,2546.625
2021-07-02,Puerto Rico,173609.5,2547.375
2021-07-03,Puerto Rico,173647.5,2548.25
2021-07-04,Puerto Rico,173687.75,2549.0
2021-07-05,Puerto Rico,173730.875,2549.75
2021-07-06,Puerto Rico,173780.5,2550.375
2021-07-07,Puerto Rico,173829.375,2551.0
2021-07-08,Puerto Rico,173880.375,2551.5
2021-07-09,Puerto Rico,173937.0,2552.0
2021-07-10,Puerto Rico,174001.5,2552.5
2021-07-11,Puerto Rico,174068.125,2552.75
2021-07-12,Puerto Rico,174145.125,2553.125
2021-07-13,Puerto Rico,174225.5,2553.5
2021-07-14,Puerto Rico,174296.5,2553.875
2021-07-15,Puerto Rico,174382.5,2554.75
2021-07-16,Puerto Rico,174488.75,2555.625
2021-07-17,Puerto Rico,174610.25,2556.5
2021-07-18,Puerto Rico,174741.0,2557.375
2021-07-19,Puerto Rico,174890.625,2558.25
2021-07-20,Puerto Rico,175046.375,2559.125
2021-07-21,Puerto Rico,175200.75,2560.375
2021-07-22,Puerto Rico,175373.875,2561.75
2021-07-23,Puerto Rico,175627.875,2562.75
2021-07-24,Puerto Rico,175904.75,2563.625
2021-07-25,Puerto Rico,176207.625,2564.625
2021-07-26,Puerto Rico,176524.125,2565.5
2021-07-27,Puerto Rico,176826.125,2566.5
2021-07-28,Puerto Rico,177125.875,2568.0
2021-07-29,Puerto Rico,177473.625,2569.5
2021-07-30,Puerto Rico,177864.625,2571.0
2021-07-31,Puerto Rico,178250.25,2572.625
2021-08-01,Puerto Rico,178686.125,2574.25
2021-08-02,Puerto Rico,179154.25,2575.875
2021-08-03,Puerto Rico,179606.75,2578.0
2021-08-04,Puerto Rico,180091.375,2580.5
2021-08-05,Puerto Rico,180699.625,2583.0
2021-08-06,Puerto Rico,181375.375,2585.625
2021-08-07,Puerto Rico,182044.5,2588.875
2021-08-08,Puerto Rico,182733.875,2592.5
2021-08-09,Puerto Rico,183427.125,2596.375
2021-08-10,Puerto Rico,184075.625,2601.25
2021-08-11,Puerto Rico,184773.75,2606.375
2021-08-12,Puerto Rico,185569.75,2613.125
2021-08-13,Puerto Rico,186389.75,2620.25
2021-08-14,Puerto Rico,187207.625,2627.75
2021-08-15,Puerto Rico,188123.75,2635.0
2021-08-16,Puerto Rico,189010.375,2642.25
2021-08-17,Puerto Rico,189842.25,2650.625
2021-08-18,Puerto Rico,190670.625,2659.25
2021-08-19,Puerto Rico,191477.875,2668.75
2021-08-20,Puerto Rico,192307.5,2677.75
2021-08-21,Puerto Rico,193208.875,2687.0
2021-08-22,Puerto Rico,194092.875,2697.0
2021-08-23,Puerto Rico,194916.625,2707.0
2021-08-24,Puerto Rico,195686.875,2718.375
2021-08-25,Puerto Rico,196525.875,2730.875
2021-08-26,Puerto Rico,197476.625,2743.0
2021-08-27,Puerto Rico,198501.75,2755.75
2021-08-28,Puerto Rico,199462.375,2769.25
2021-08-29,Puerto Rico,200268.875,2781.875
2021-08-30,Puerto Rico,201048.25,2793.625
2021-08-31,Puerto Rico,201759.875,2808.375
2021-09-01,Puerto Rico,202509.25,2823.0
2021-09-02,Puerto Rico,203216.25,2836.25
2021-09-03,Puerto Rico,203889.875,2850.25
2021-09-04,Puerto Rico,204544.25,2863.125
2021-09-05,Puerto Rico,205181.125,2875.125
2021-09-06,Puerto Rico,205782.375,2887.25
2021-09-07,Puerto Rico,206311.25,2899.25
2021-09-08,Puerto Rico,206856.0,2910.375
2021-09-09,Puerto Rico,207379.875,2921.875
2021-09-10,Puerto Rico,207922.5,2934.375
2021-09-11,Puerto Rico,208405.875,2946.5
2021-09-12,Puerto Rico,208842.25,2957.875
2021-09-13,Puerto Rico,209230.375,2968.375
2021-09-14,Puerto Rico,209573.5,2981.5
2021-09-15,Puerto Rico,209950.0,2996.0
2021-09-16,Puerto Rico,210346.5,3009.25
2021-09-17,Puerto Rico,210747.5,3021.375
2021-09-18,Puerto Rico,211098.625,3032.375
2021-09-19,Puerto Rico,211431.875,3042.25
2021-09-20,Puerto Rico,211732.75,3052.0
2021-09-21,Puerto Rico,212000.75,3063.125
2021-09-22,Puerto Rico,212308.0,3072.75
2021-09-23,Puerto Rico,212594.25,3080.875
2021-09-24,Puerto Rico,212849.625,3088.625
2021-09-25,Puerto Rico,213095.25,3096.5
2021-09-26,Puerto Rico,213328.5,3104.0
2021-09-27,Puerto Rico,213544.25,3111.375
2021-09-28,Puerto Rico,213738.5,3119.625
2021-09-29,Puerto Rico,213959.75,3126.625
2021-09-30,Puerto Rico,214159.0,3132.125
2021-10-01,Puerto Rico,214350.5,3137.875
2021-10-02,Puerto Rico,214525.875,3143.625
2021-10-03,Puerto Rico,214686.875,3148.25
2021-10-04,Puerto Rico,214832.5,3152.375
2021-10-05,Puerto Rico,214967.125,3157.25
2021-10-06,Puerto Rico,215115.0,3161.375
2021-10-07,Puerto Rico,215257.75,3165.625
2021-10-08,Puerto Rico,215394.375,3170.375
2021-10-09,Puerto Rico,215533.75,3174.625
2021-10-10,Puerto Rico,215654.875,3178.125
2021-10-11,Puerto Rico,215785.125,3181.625
2021-10-12,Puerto Rico,215903.75,3185.125
2021-10-13,Puerto Rico,216036.75,3188.5
2021-10-14,Puerto Rico,216162.75,3191.75
2021-10-15,Puerto Rico,216290.5,3194.625
2021-10-16,Puerto Rico,216414.75,3197.125
2021-10-17,Puerto Rico,216541.875,3199.375
2021-10-18,Puerto Rico,216678.125,3201.375
2021-10-19,Puerto Rico,216781.25,3203.5
2021-10-20,Puerto Rico,216899.125,3206.0
2021-10-21,Puerto Rico,217009.875,3208.0
2021-10-22,Puerto Rico,217126.875,3210.25
2021-10-23,Puerto Rico,217232.125,3212.125
2021-10-24,Puerto Rico,217341.25,3213.875
2021-10-25,Puerto Rico,217439.875,3215.625
2021-10-26,Puerto Rico,217531.75,3217.625
2021-10-27,Puerto Rico,217633.25,3219.875
2021-10-28,Puerto Rico,217735.25,3221.75
2021-10-29,Puerto Rico,217842.125,3223.5
2021-10-30,Puerto Rico,217947.625,3225.125
2021-10-31,Puerto Rico,218048.125,3226.875
2021-11-01,Puerto Rico,218138.0,3228.5
2021-11-02,Puerto Rico,218222.75,3230.125
2021-11-03,Puerto Rico,218320.125,3231.75
2021-11-04,Puerto Rico,218425.375,3233.25
2021-11-05,Puerto Rico,218528.875,3234.625
2021-11-06,Puerto Rico,218631.125,3236.5
2021-11-07,Puerto Rico,218741.625,3238.125
2021-11-08,Puerto Rico,218849.375,3239.625
2021-11-09,Puerto Rico,218962.125,3241.25
2021-11-10,Puerto Rico,219087.625,3242.875
2021-11-11,Puerto Rico,219215.375,3244.875
2021-11-12,Puerto Rico,219344.875,3247.0
2021-11-13,Puerto Rico,219492.125,3249.25
2021-11-14,Puerto Rico,219632.5,3250.875
2021-11-15,Puerto Rico,219758.0,3252.375
2021-11-16,Puerto Rico,219876.125,3253.875
2021-11-17,Puerto Rico,220001.5,3255.375
2021-11-18,Puerto Rico,220129.0,3256.875
2021-11-19,Puerto Rico,220263.125,3257.875
2021-11-20,Puerto Rico,220404.375,3258.5
2021-11-21,Puerto Rico,220526.75,3259.125
2021-11-22,Puerto Rico,220643.625,3259.875
2021-11-23,Puerto Rico,220753.0,3260.75
2021-11-24,Puerto Rico,220873.25,3261.75
2021-11-25,Puerto Rico,220991.625,3262.625
2021-11-26,Puerto Rico,221106.25,3263.5
2021-11-27,Puerto Rico,221206.375,3264.5
2021-11-28,Puerto Rico,221283.25,3265.5
2021-11-29,Puerto Rico,221354.5,3266.375
2021-11-30,Puerto Rico,221421.5,3267.25
2021-12-01,Puerto Rico,221507.25,3268.0
2021-12-02,Puerto Rico,221604.0,3268.625
2021-12-03,Puerto Rico,221703.875,3269.375
2021-12-04,Puerto Rico,221810.25,3270.125
2021-12-05,Puerto Rico,221925.5,3270.75
2021-12-06,Puerto Rico,222044.875,3271.25
2021-12-07,Puerto Rico,222158.0,3271.875
2021-12-08,Puerto Rico,222288.875,3272.375
2021-12-09,Puerto Rico,222420.75,3272.875
2021-12-10,Puerto Rico,222549.375,3273.25
2021-12-11,Puerto Rico,222657.75,3273.5
2021-12-12,Puerto Rico,222763.375,3274.0
2021-12-13,Puerto Rico,222850.75,3274.375
2021-12-14,Puerto Rico,222952.0,3274.75
2021-12-15,Puerto Rico,223068.375,3275.125
2021-12-16,Puerto Rico,223224.0,3275.625
2021-12-17,Puerto Rico,223491.375,3276.25
2021-12-18,Puerto Rico,223958.375,3277.5
2021-12-19,Puerto Rico,224768.75,3278.875
2021-12-20,Puerto Rico,225866.625,3280.125
2021-12-21,Puerto Rico,227070.625,3281.5
2021-12-22,Puerto Rico,228647.5,3282.875
2021-12-23,Puerto Rico,230921.625,3284.25
2021-12-24,Puerto Rico,233136.875,3285.5
2021-12-25,Puerto Rico,237376.5,3287.0
2021-12-26,Puerto Rico,242224.25,3287.875
2021-12-27,Puerto Rico,246898.875,3288.625
2021-12-28,Puerto Rico,251483.75,3289.375
2021-12-29,Puerto Rico,256987.875,3290.375
2021-12-30,Puerto Rico,263887.625,3291.75
2021-12-31,Puerto Rico,271920.375,3293.875
2022-01-01,Puerto Rico,279953.125,3296.375
2022-01-02,Puerto Rico,289091.375,3298.75
2022-01-03,Puerto Rico,297991.0,3301.625
2022-01-04,Puerto Rico,306956.125,3305.0
2022-01-05,Puerto Rico,316677.125,3309.0
2022-01-06,Puerto Rico,327192.75,3314.375
2022-01-07,Puerto Rico,337516.875,3321.75
2022-01-08,Puerto Rico,346821.125,3328.75
2022-01-09,Puerto Rico,357192.75,3336.875
2022-01-10,Puerto Rico,365162.125,3344.75
2022-01-11,Puerto Rico,372785.875,3354.625
2022-01-12,Puerto Rico,381371.625,3367.5
2022-01-13,Puerto Rico,390418.5,3382.75
2022-01-14,Puerto Rico,399296.5,3399.625
2022-01-15,Puerto Rico,407671.5,3416.625
2022-01-16,Puerto Rico,415903.0,3435.375
2022-01-17,Puerto Rico,423797.375,3453.75
2022-01-18,Puerto Rico,430894.0,3474.875
2022-01-19,Puerto Rico,438285.5,3496.125
2022-01-20,Puerto Rico,445023.5,3517.625
2022-01-21,Puerto Rico,450945.75,3540.75
2022-01-22,Puerto Rico,455950.0,3565.75
2022-01-23,Puerto Rico,460321.625,3591.125
2022-01-24,Puerto Rico,464288.25,3615.25
2022-01-25,Puerto Rico,467561.75,3641.625
2022-01-26,Puerto Rico,471264.5,3668.125
2022-01-27,Puerto Rico,474645.0,3694.375
2022-01-28,Puerto Rico,477906.75,3721.375
2022-01-29,Puerto Rico,480720.125,3747.125
2022-01-30,Puerto Rico,483002.25,3769.75
2022-01-31,Puerto Rico,484929.875,3789.625
2022-02-01,Puerto Rico,486596.375,3810.0
2022-02-02,Puerto Rico,488421.125,3829.5
2022-02-03,Puerto Rico,489980.125,3848.75
2022-02-04,Puerto Rico,491514.875,3867.75
2022-02-05,Puerto Rico,492717.25,3884.0
2022-02-06,Puerto Rico,493968.875,3897.375
2022-02-07,Puerto Rico,495051.375,3908.75
2022-02-08,Puerto Rico,496031.0,3921.875
2022-02-09,Puerto Rico,497052.0,3936.5
2022-02-10,Puerto Rico,498011.25,3949.875
2022-02-11,Puerto Rico,498835.5,3962.375
2022-02-12,Puerto Rico,499539.0,3974.875
2022-02-13,Puerto Rico,500234.375,3986.25
2022-02-14,Puerto Rico,500737.25,3997.25
2022-02-15,Puerto Rico,501194.75,4010.0
2022-02-16,Puerto Rico,501745.625,4021.875
2022-02-17,Puerto Rico,502306.0,4031.375
2022-02-18,Puerto Rico,502779.875,4040.75
2022-02-19,Puerto Rico,503233.375,4049.5
2022-02-20,Puerto Rico,503677.0,4056.625
2022-02-21,Puerto Rico,504058.25,4063.375
2022-02-22,Puerto Rico,504419.75,4070.125
2022-02-23,Puerto Rico,504814.375,4075.25
2022-02-24,Puerto Rico,505156.75,4080.625
2022-02-25,Puerto Rico,505461.125,4085.75
2022-02-26,Puerto Rico,505768.0,4090.125
2022-02-27,Puerto Rico,506031.25,4094.0
2022-02-28,Puerto Rico,506253.375,4097.5
2022-03-01,Puerto Rico,506456.125,4101.25
2022-03-02,Puerto Rico,506677.75,4105.75
2022-03-03,Puerto Rico,506918.25,4110.75
2022-03-04,Puerto Rico,507139.875,4114.75
2022-03-05,Puerto Rico,507370.625,4118.75
2022-03-06,Puerto Rico,507575.25,4122.5
2022-03-07,Puerto Rico,507771.375,4125.75
2022-03-08,Puerto Rico,507950.5,4129.5
2022-03-09,Puerto Rico,508149.125,4133.25
2022-03-10,Puerto Rico,508357.875,4136.25
2022-03-11,Puerto Rico,508553.5,4138.75
2022-03-12,Puerto Rico,508742.375,4141.25
2022-03-13,Puerto Rico,508928.625,4143.375
2022-03-14,Puerto Rico,509096.25,4145.375
2022-03-15,Puerto Rico,509259.0,4147.5
2022-03-16,Puerto Rico,509444.5,4149.0
2022-03-17,Puerto Rico,509662.875,4150.125
2022-03-18,Puerto Rico,509879.625,4151.0
2022-03-19,Puerto Rico,510097.75,4151.75
2022-03-20,Puerto Rico,510329.375,4152.25
2022-03-21,Puerto Rico,510540.25,4152.75
2022-03-22,Puerto Rico,510751.0,4153.375
2022-03-23,Puerto Rico,510979.75,4154.125
2022-03-24,Puerto Rico,511213.625,4155.0
2022-03-25,Puerto Rico,511431.125,4155.75
2022-03-26,Puerto Rico,511693.625,4156.5
2022-03-27,Puerto Rico,511960.5,4157.125
2022-03-28,Puerto Rico,512212.625,4157.75
2022-03-29,Puerto Rico,512453.375,4158.875
2020-03-01,Rhode Island,2.0,0.0
2020-03-02,Rhode Island,2.0,0.0
2020-03-03,Rhode Island,2.0,0.0
2020-03-04,Rhode Island,2.0,0.0
2020-03-05,Rhode Island,2.0,0.0
2020-03-06,Rhode Island,2.1666666666666665,0.0
2020-03-07,Rhode Island,2.2857142857142856,0.0
2020-03-08,Rhode Island,2.375,0.0
2020-03-09,Rhode Island,2.5,0.0
2020-03-10,Rhode Island,2.875,0.0
2020-03-11,Rhode Island,3.25,0.0
2020-03-12,Rhode Island,3.625,0.0
2020-03-13,Rhode Island,5.875,0.0
2020-03-14,Rhode Island,8.0,0.0
2020-03-15,Rhode Island,10.125,0.0
2020-03-16,Rhode Island,12.375,0.0
2020-03-17,Rhode Island,14.875,0.0
2020-03-18,Rhode Island,18.375,0.0
2020-03-19,Rhode Island,23.25,0.0
2020-03-20,Rhode Island,28.125,0.0
2020-03-21,Rhode Island,33.875,0.0
2020-03-22,Rhode Island,41.75,0.0
2020-03-23,Rhode Island,52.5,0.0
2020-03-24,Rhode Island,65.375,0.0
2020-03-25,Rhode Island,79.0,0.0
2020-03-26,Rhode Island,95.5,0.0
2020-03-27,Rhode Island,115.375,0.0
2020-03-28,Rhode Island,139.75,0.25
2020-03-29,Rhode Island,168.25,0.625
2020-03-30,Rhode Island,208.875,1.125
2020-03-31,Rhode Island,256.625,2.125
2020-04-01,Rhode Island,311.875,3.375
2020-04-02,Rhode Island,377.5,4.875
2020-04-03,Rhode Island,445.75,6.625
2020-04-04,Rhode Island,521.125,8.75
2020-04-05,Rhode Island,606.5,11.625
2020-04-06,Rhode Island,705.0,14.625
2020-04-07,Rhode Island,807.625,17.875
2020-04-08,Rhode Island,927.875,21.25
2020-04-09,Rhode Island,1073.0,25.375
2020-04-10,Rhode Island,1242.75,30.0
2020-04-11,Rhode Island,1447.5,35.25
2020-04-12,Rhode Island,1679.875,41.0
2020-04-13,Rhode Island,1936.625,47.0
2020-04-14,Rhode Island,2207.75,53.625
2020-04-15,Rhode Island,2495.25,60.75
2020-04-16,Rhode Island,2793.75,69.5
2020-04-17,Rhode Island,3100.0,78.875
2020-04-18,Rhode Island,3409.5,89.875
2020-04-19,Rhode Island,3704.125,101.625
2020-04-20,Rhode Island,4007.25,113.125
2020-04-21,Rhode Island,4322.75,125.375
2020-04-22,Rhode Island,4646.5,138.0
2020-04-23,Rhode Island,4987.375,150.75
2020-04-24,Rhode Island,5345.0,162.875
2020-04-25,Rhode Island,5714.0,175.0
2020-04-26,Rhode Island,6082.5,186.125
2020-04-27,Rhode Island,6457.75,196.5
2020-04-28,Rhode Island,6812.25,207.0
2020-04-29,Rhode Island,7155.625,217.0
2020-04-30,Rhode Island,7503.125,227.625
2020-05-01,Rhode Island,7841.375,238.875
2020-05-02,Rhode Island,8165.125,250.625
2020-05-03,Rhode Island,8458.625,263.75
2020-05-04,Rhode Island,8735.25,278.125
2020-05-05,Rhode Island,9013.375,293.375
2020-05-06,Rhode Island,9298.25,309.75
2020-05-07,Rhode Island,9583.625,326.875
2020-05-08,Rhode Island,9853.375,343.5
2020-05-09,Rhode Island,10106.75,360.875
2020-05-10,Rhode Island,10354.875,376.625
2020-05-11,Rhode Island,10601.5,390.375
2020-05-12,Rhode Island,10846.75,403.25
2020-05-13,Rhode Island,11084.5,416.625
2020-05-14,Rhode Island,11310.875,428.875
2020-05-15,Rhode Island,11522.0,440.25
2020-05-16,Rhode Island,11728.875,451.5
2020-05-17,Rhode Island,11939.5,461.625
2020-05-18,Rhode Island,12129.625,472.125
2020-05-19,Rhode Island,12317.25,484.875
2020-05-20,Rhode Island,12535.0,496.625
2020-05-21,Rhode Island,12752.0,508.375
2020-05-22,Rhode Island,12967.0,522.25
2020-05-23,Rhode Island,13183.625,537.0
2020-05-24,Rhode Island,13387.5,551.875
2020-05-25,Rhode Island,13561.375,565.5
2020-05-26,Rhode Island,13738.25,581.5
2020-05-27,Rhode Island,13913.5,596.875
2020-05-28,Rhode Island,14055.75,614.25
2020-05-29,Rhode Island,14188.75,631.375
2020-05-30,Rhode Island,14324.125,647.875
2020-05-31,Rhode Island,14446.125,663.0
2020-06-01,Rhode Island,14561.875,677.0
2020-06-02,Rhode Island,14692.75,692.5
2020-06-03,Rhode Island,14818.875,706.0
2020-06-04,Rhode Island,14940.375,718.625
2020-06-05,Rhode Island,15058.75,730.5
2020-06-06,Rhode Island,15159.5,740.375
2020-06-07,Rhode Island,15237.25,748.0
2020-06-08,Rhode Island,15326.5,758.125
2020-06-09,Rhode Island,15414.0,769.125
2020-06-10,Rhode Island,15494.5,779.125
2020-06-11,Rhode Island,15574.875,789.25
2020-06-12,Rhode Island,15652.625,798.875
2020-06-13,Rhode Island,15715.875,806.5
2020-06-14,Rhode Island,15779.125,814.125
2020-06-15,Rhode Island,15860.625,824.0
2020-06-16,Rhode Island,15925.875,832.25
2020-06-17,Rhode Island,15991.125,840.75
2020-06-18,Rhode Island,16055.25,849.875
2020-06-19,Rhode Island,16114.625,858.75
2020-06-20,Rhode Island,16163.375,866.375
2020-06-21,Rhode Island,16212.125,874.0
2020-06-22,Rhode Island,16276.125,882.75
2020-06-23,Rhode Island,16331.125,889.625
2020-06-24,Rhode Island,16386.375,895.5
2020-06-25,Rhode Island,16439.75,901.0
2020-06-26,Rhode Island,16488.75,906.25
2020-06-27,Rhode Island,16529.25,910.375
2020-06-28,Rhode Island,16569.75,914.5
2020-06-29,Rhode Island,16623.125,921.0
2020-06-30,Rhode Island,16667.375,926.875
2020-07-01,Rhode Island,16707.375,933.125
2020-07-02,Rhode Island,16749.25,939.0
2020-07-03,Rhode Island,16793.125,944.0
2020-07-04,Rhode Island,16834.375,948.125
2020-07-05,Rhode Island,16875.625,952.25
2020-07-06,Rhode Island,16916.875,956.375
2020-07-07,Rhode Island,16965.625,959.25
2020-07-08,Rhode Island,17014.5,961.875
2020-07-09,Rhode Island,17063.25,964.125
2020-07-10,Rhode Island,17109.625,966.25
2020-07-11,Rhode Island,17149.75,968.25
2020-07-12,Rhode Island,17189.875,970.25
2020-07-13,Rhode Island,17251.875,973.25
2020-07-14,Rhode Island,17326.5,976.375
2020-07-15,Rhode Island,17387.25,978.625
2020-07-16,Rhode Island,17450.625,980.75
2020-07-17,Rhode Island,17519.375,982.75
2020-07-18,Rhode Island,17579.5,984.5
